temperature,radius,mass,color,name
5582.0,0.865348,0.99,Yellow,Star_7864
5691.0,1.7223,1.01,Yellow,Star_7865
4433.0,0.67,0.7,Orange,Star_7866
5990.0,1.375,1.08,Yellow,Star_7867
5905.0,1.105,1.125,Yellow,Star_7868
6082.0,1.201,1.242,Yellow-White,Star_7870
5360.0,0.846,0.897,Yellow,Star_7873
4780.0,3.22,1.325,Orange,Star_7875
5870.0,1.04,1.04,Yellow,Star_7878
5598.0,1.03,0.913,Yellow,Star_7879
5995.71,1.18438,1.1,Yellow,Star_7880
6295.0,1.236,1.068,Yellow-White,Star_7882
4463.0,0.611,0.662,Orange,Star_7883
4800.0,0.67,0.69,Orange,Star_7884
5906.0,1.05,1.03,Yellow,Star_7885
6036.0,1.213,1.127,Yellow-White,Star_7886
5803.0,0.87,0.978,Yellow,Star_7889
5002.0,2.791,1.414,Orange,Star_7890
4836.0,1.14,0.95,Orange,Star_7892
5178.0,0.818,0.879,Orange,Star_7893
5889.0,0.92,0.994,Yellow,Star_7894
5716.0,0.947599,1.010842,Yellow,Star_7895
6032.0,1.03,1.01,Yellow-White,Star_7896
4708.0,0.72,0.78,Orange,Star_7897
5854.0,1.012,0.951,Yellow,Star_7898
5148.0,0.79,0.84,Orange,Star_7899
5625.0,0.96,0.96,Yellow,Star_7900
4575.0,0.737,0.726,Orange,Star_7901
6195.0,1.03,1.1,Yellow-White,Star_7902
5303.0,0.82,0.86,Yellow,Star_7903
5539.0,0.86,0.89,Yellow,Star_7904
5631.0,0.847,0.946,Yellow,Star_7905
6228.0,1.137,1.221,Yellow-White,Star_7906
6030.0,1.279,1.144,Yellow-White,Star_7907
4951.0,0.71,0.72,Orange,Star_7908
4855.0,0.776418,0.79,Orange,Star_7909
5324.0,2.02521,0.92,Yellow,Star_7911
4714.0,0.69,0.74,Orange,Star_7912
5163.0,0.79,0.85,Orange,Star_7915
6016.43,1.48507,1.11,Yellow-White,Star_7917
5598.0,0.83,0.928,Yellow,Star_7919
5283.0,0.856467,0.91,Yellow,Star_7920
5853.0,0.991,1.035,Yellow,Star_7921
5911.0,1.04,1.04,Yellow,Star_7923
6057.0,0.829,0.922,Yellow-White,Star_7924
5682.0,0.862,0.951,Yellow,Star_7925
3919.0,0.583405,0.574333,Orange,Star_7926
5790.0,1.021,1.037,Yellow,Star_7928
4023.0,0.731042,0.63,Orange,Star_7929
5737.0,0.923,0.944,Yellow,Star_7931
5201.0,0.759,0.844,Yellow,Star_7932
6147.0,1.11667,1.17,Yellow-White,Star_7933
5870.0,1.05,0.959,Yellow,Star_7935
5920.0,1.598,1.262,Yellow,Star_7936
3705.0,0.5,0.51,Orange,Star_7938
6154.0,1.23,1.17,Yellow-White,Star_7939
6031.0,1.13,1.09,Yellow-White,Star_7940
5400.0,0.59,0.65,Yellow,Star_7941
5386.0,1.076,0.886,Yellow,Star_7942
4764.0,0.699017,0.742115,Orange,Star_7943
5093.0,0.709,0.707,Orange,Star_7944
3034.0,0.12,0.097,Red,Star_7945
5718.0,1.317,0.961,Yellow,Star_7946
5434.0,0.87,0.9,Yellow,Star_7948
5768.0,1.067,0.946,Yellow,Star_7949
4374.0,21.66,1.86,Orange,Star_7951
5698.0,0.84,0.95,Yellow,Star_7952
5620.0,0.884,0.971,Yellow,Star_7953
5594.0,0.934,0.981,Yellow,Star_7955
6014.0,0.993,1.101,Yellow-White,Star_7956
5686.0,1.039,0.99,Yellow,Star_7957
5670.0,1.022,0.949,Yellow,Star_7958
4927.0,0.76,0.82,Orange,Star_7959
5200.0,0.803,0.934,Orange,Star_7960
5138.0,0.75,0.834,Orange,Star_7962
5610.0,1.65,1.059,Yellow,Star_7963
5854.0,1.27,1.05,Yellow,Star_7964
5514.0,1.043,0.876,Yellow,Star_7965
4995.0,0.77,0.81,Orange,Star_7967
5834.0,1.433,1.0,Yellow,Star_7968
4042.0,0.49,0.505,Orange,Star_7969
5029.0,0.9,0.94,Orange,Star_7971
5572.0,0.910598,0.983,Yellow,Star_7973
4382.0,0.600869,0.624878,Orange,Star_7974
5855.0,1.34,0.92,Yellow,Star_7975
5646.0,1.63,1.14,Yellow,Star_7976
4620.0,1.17,1.04,Orange,Star_7977
5075.0,0.7821,0.832,Orange,Star_7978
5602.0,0.745817,0.99,Yellow,Star_7979
5861.0,0.835,0.917,Yellow,Star_7980
6238.0,1.25,1.11,Yellow-White,Star_7982
6028.0,1.099,1.06,Yellow-White,Star_7983
5759.0,1.507,0.998,Yellow,Star_7984
5878.0,1.812,1.212,Yellow,Star_7985
5710.0,1.22293,1.02,Yellow,Star_7987
5886.0,1.15,1.05,Yellow,Star_7989
5923.0,1.064,1.08,Yellow,Star_7990
6846.0,1.88,1.54,Yellow-White,Star_7992
4473.0,0.675,0.754,Orange,Star_7993
5005.0,3.009,1.28,Orange,Star_7994
4746.0,0.675,0.73,Orange,Star_7995
5685.0,0.96,0.97,Yellow,Star_7996
5808.0,1.636,1.235,Yellow,Star_7997
5539.0,0.925,0.954,Yellow,Star_7998
5981.61,1.26559,1.1,Yellow,Star_7999
5178.0,0.8,0.84,Orange,Star_8000
5437.0,0.792924,0.95,Yellow,Star_8001
5578.0,1.497,1.001,Yellow,Star_8003
4569.0,0.653,0.641,Orange,Star_8004
5117.0,0.79,0.85,Orange,Star_8005
5013.0,0.693,0.776,Orange,Star_8006
3878.0,0.596818,0.585485,Orange,Star_8007
5808.0,1.374,1.054,Yellow,Star_8008
5969.97,1.28177,1.1,Yellow,Star_8009
5788.0,0.91,0.952,Yellow,Star_8010
6170.0,1.35,1.21,Yellow-White,Star_8011
4149.0,0.564,0.578,Orange,Star_8013
5683.0,1.624,1.022,Yellow,Star_8014
5724.56,1.52211,1.02,Yellow,Star_8015
5159.0,0.71,0.81,Orange,Star_8019
5568.0,1.05771,0.982,Yellow,Star_8020
6178.0,2.086,1.384,Yellow-White,Star_8021
6085.0,0.962,0.988,Yellow-White,Star_8022
3630.0,0.456,0.481,Red,Star_8023
3543.0,0.486907,0.484967,Red,Star_8029
5766.0,0.853,0.874,Yellow,Star_8030
6250.0,1.543,1.326,Yellow-White,Star_8031
5060.0,0.82,0.89,Orange,Star_8032
5848.0,1.077,1.072,Yellow,Star_8035
5952.0,1.225,1.059,Yellow,Star_8036
3460.0,0.356,0.385,Red,Star_8037
6388.0,1.402,1.259,Yellow-White,Star_8038
5685.03,1.35162,1.01,Yellow,Star_8039
6093.0,1.6,1.32,Yellow-White,Star_8040
5526.06,0.843518,0.97,Yellow,Star_8042
6285.0,1.12,1.12,Yellow-White,Star_8043
5443.0,0.89,1.01,Yellow,Star_8044
5949.0,1.09,1.06,Yellow,Star_8045
5442.0,0.94,0.79,Yellow,Star_8046
6158.0,1.24,1.15,Yellow-White,Star_8047
5788.0,0.935,1.014,Yellow,Star_8048
5187.9,0.826,0.859,Orange,Star_8049
6016.0,1.11,0.98,Yellow-White,Star_8050
5981.0,1.49,1.37,Yellow,Star_8052
5986.0,0.93,1.033,Yellow,Star_8053
5567.78,1.85723,0.98,Yellow,Star_8054
6740.0,1.56,1.37,Yellow-White,Star_8055
5604.0,1.91,1.07,Yellow,Star_8056
3658.0,0.34,0.35,Red,Star_8057
5612.0,0.91,0.94,Yellow,Star_8059
3269.0,0.23113,0.200732,Red,Star_8060
4323.0,21.4,1.1,Orange,Star_8061
5842.0,1.03,1.03,Yellow,Star_8062
5701.0,0.96,0.97,Yellow,Star_8063
27730.0,0.203,0.496,Blue-White,Star_8065
6134.0,1.246,1.072,Yellow-White,Star_8066
5121.0,5.0,1.15,Orange,Star_8069
4114.0,0.663108,0.64,Orange,Star_8075
5656.0,0.998,0.936,Yellow,Star_8076
5443.0,2.652,1.41,Yellow,Star_8077
5882.0,1.07,1.04,Yellow,Star_8079
5856.0,1.092,1.057,Yellow,Star_8081
6075.0,1.14,1.17,Yellow-White,Star_8085
5950.0,1.17,1.14,Yellow,Star_8086
4553.0,13.9,1.5,Orange,Star_8087
6576.6,1.5,1.4,Yellow-White,Star_8088
6071.0,0.96,1.058,Yellow-White,Star_8089
5160.0,0.79,0.85,Orange,Star_8090
5545.0,0.86,0.9,Yellow,Star_8091
5345.0,0.8,0.97,Yellow,Star_8092
5340.0,0.702,0.783,Yellow,Star_8093
4367.83,0.62115,0.697192,Orange,Star_8094
4958.0,0.754,0.825,Orange,Star_8095
5350.0,0.83,0.88,Yellow,Star_8096
6321.0,1.125,1.207,Yellow-White,Star_8098
6059.0,0.96,1.05,Yellow-White,Star_8099
5490.0,1.7,0.975,Yellow,Star_8100
5904.0,1.09,1.06,Yellow,Star_8101
5970.0,1.38,1.198,Yellow,Star_8102
5866.0,1.28,1.09,Yellow,Star_8103
5448.0,0.901,1.0,Yellow,Star_8104
6430.0,1.74,1.39,Yellow-White,Star_8105
3540.0,1.05,0.56,Red,Star_8106
5753.0,0.88,0.852,Yellow,Star_8107
6291.0,2.04,1.47,Yellow-White,Star_8109
4155.94,0.641076,0.65,Orange,Star_8110
5995.0,1.56,1.16,Yellow,Star_8111
5198.0,0.801,0.915,Orange,Star_8112
3901.0,0.65,0.69,Orange,Star_8113
6066.0,1.0,1.04,Yellow-White,Star_8114
6160.0,1.667,1.407,Yellow-White,Star_8115
6080.0,1.17,1.1,Yellow-White,Star_8116
6219.0,1.692,1.325,Yellow-White,Star_8117
4961.0,0.76,0.8,Orange,Star_8118
4883.0,0.749,0.725,Orange,Star_8119
5927.0,0.93,1.007,Yellow,Star_8120
5190.0,0.874,0.915,Orange,Star_8121
6481.0,1.171,1.194,Yellow-White,Star_8123
5775.0,0.84,0.934,Yellow,Star_8125
5799.0,1.59,1.04,Yellow,Star_8126
5931.0,0.91,1.015,Yellow,Star_8128
6150.0,0.851,0.95,Yellow-White,Star_8129
5918.0,0.865,0.956,Yellow,Star_8130
5741.0,0.98,1.05,Yellow,Star_8131
6000.0,1.36,1.1,Yellow,Star_8132
5726.0,1.239,1.039,Yellow,Star_8133
5918.0,1.079,1.146,Yellow,Star_8134
6182.0,1.0,1.1,Yellow-White,Star_8135
5257.0,0.879764,0.9,Yellow,Star_8136
5842.0,1.41,1.072,Yellow,Star_8137
4992.0,4.5,1.3,Orange,Star_8138
6202.0,1.28,1.19,Yellow-White,Star_8140
5721.0,1.84,1.254,Yellow,Star_8141
5353.0,1.878,1.098,Yellow,Star_8142
4940.93,0.772455,0.81,Orange,Star_8143
6160.0,1.18,1.09,Yellow-White,Star_8144
4872.0,0.726,0.814,Orange,Star_8146
3804.0,0.46,0.49,Orange,Star_8147
6208.0,1.216,1.192,Yellow-White,Star_8148
5483.0,0.871,0.891,Yellow,Star_8149
6064.0,0.96,1.057,Yellow-White,Star_8150
4401.0,0.595,0.613,Orange,Star_8154
5575.0,0.9,0.93,Yellow,Star_8155
5760.0,0.93,0.936,Yellow,Star_8156
6453.0,1.328,1.215,Yellow-White,Star_8157
5885.0,1.441,1.17,Yellow,Star_8158
5581.0,0.888635,0.99,Yellow,Star_8159
5582.0,1.58,0.96,Yellow,Star_8160
6123.0,1.716,1.023,Yellow-White,Star_8161
6469.13,1.81263,1.32,Yellow-White,Star_8162
4971.0,0.75,0.79,Orange,Star_8163
5167.0,0.787,0.812,Orange,Star_8164
5350.0,0.678,0.758,Yellow,Star_8165
6148.0,1.06,1.07,Yellow-White,Star_8166
5503.0,0.79,0.898,Yellow,Star_8167
5863.0,0.92,1.07,Yellow,Star_8168
5966.0,0.93,1.024,Yellow,Star_8169
5356.47,0.906486,0.93,Yellow,Star_8170
5484.37,0.84865,0.96,Yellow,Star_8171
5793.0,1.01,1.01,Yellow,Star_8173
6108.0,0.997,1.072,Yellow-White,Star_8175
5383.0,0.789,0.885,Yellow,Star_8176
5861.0,0.865,0.957,Yellow,Star_8177
5461.0,0.858,0.957,Yellow,Star_8178
5200.0,0.898872,0.88,Orange,Star_8179
4679.82,0.77386,0.75,Orange,Star_8180
4402.0,0.660666,0.689,Orange,Star_8182
6014.0,1.1,1.09,Yellow-White,Star_8183
5010.0,0.69,0.763,Orange,Star_8184
5931.0,1.15,1.07,Yellow,Star_8185
5188.0,0.81,0.85,Orange,Star_8186
6449.0,1.241,1.306,Yellow-White,Star_8187
6190.32,1.07345,1.186,Yellow-White,Star_8189
5767.0,1.014,0.918,Yellow,Star_8190
5506.0,0.8,0.9,Yellow,Star_8191
5554.0,1.01,0.85,Yellow,Star_8192
29564.0,0.203,0.48,Blue-White,Star_8193
5930.28,2.15305,1.08,Yellow,Star_8194
5724.0,0.85,0.956,Yellow,Star_8195
6005.0,1.12,1.08,Yellow-White,Star_8196
6190.0,1.34,1.11,Yellow-White,Star_8198
6704.0,1.78,1.47,Yellow-White,Star_8199
6132.0,1.29,1.2,Yellow-White,Star_8200
5240.0,0.842,0.863,Yellow,Star_8201
4936.0,0.761,0.734,Orange,Star_8202
6158.0,1.0,1.09,Yellow-White,Star_8203
5234.0,0.839667,0.89,Yellow,Star_8204
6352.0,1.401,1.323,Yellow-White,Star_8205
5661.0,1.655,1.244,Yellow,Star_8206
8840.0,1.77,1.96,White,Star_8207
5863.0,1.29,1.06,Yellow,Star_8208
6164.0,1.045,1.109,Yellow-White,Star_8209
5800.0,1.01,1.01,Yellow,Star_8210
4867.0,0.69,0.7,Orange,Star_8212
5733.54,1.1847,1.02,Yellow,Star_8213
5507.0,0.89,0.92,Yellow,Star_8214
5970.0,1.369,1.178,Yellow,Star_8215
5916.0,0.91,1.012,Yellow,Star_8216
5019.0,0.778,0.878,Orange,Star_8218
5787.0,1.113,1.021,Yellow,Star_8219
4997.0,0.819392,0.83,Orange,Star_8220
4658.0,13.2,1.9,Orange,Star_8221
5182.0,0.861,0.888,Orange,Star_8222
5730.0,1.056,1.008,Yellow,Star_8223
3758.0,0.496,0.528,Orange,Star_8224
6109.0,1.442,0.955,Yellow-White,Star_8225
5155.0,4.8,0.927,Orange,Star_8226
6092.0,1.0,1.055,Yellow-White,Star_8227
5242.0,0.82,0.78,Yellow,Star_8230
4639.0,12.5,1.36,Orange,Star_8231
5695.23,1.152288,1.03064,Yellow,Star_8232
5834.0,1.594,1.047,Yellow,Star_8236
4841.0,10.86,1.74,Orange,Star_8237
3722.0,0.49,0.5,Orange,Star_8239
5980.0,0.95,1.02,Yellow,Star_8242
4853.0,0.75,0.81,Orange,Star_8243
6090.0,1.043,1.054,Yellow-White,Star_8244
6117.0,1.027,1.008,Yellow-White,Star_8245
6360.0,2.26,1.46,Yellow-White,Star_8246
5803.0,0.87,0.977,Yellow,Star_8247
3728.0,0.5,0.51,Orange,Star_8248
5705.0,1.026,1.069,Yellow,Star_8250
5959.63,1.26831,1.09,Yellow,Star_8251
4899.0,0.691,0.714,Orange,Star_8253
5724.0,0.94,0.96,Yellow,Star_8254
5215.0,0.73,0.819,Yellow,Star_8255
5737.0,0.872,0.969,Yellow,Star_8256
5628.43,1.043803,1.064018,Yellow,Star_8257
5859.78,1.09935,1.059,Yellow,Star_8258
3148.0,0.214913,0.183955,Red,Star_8259
5910.0,1.727,1.164,Yellow,Star_8261
5504.0,0.89,0.92,Yellow,Star_8263
5982.0,1.185,1.076,Yellow,Star_8266
5906.0,1.08,1.07,Yellow,Star_8268
3751.0,0.45,0.479,Orange,Star_8271
6158.0,1.22,1.14,Yellow-White,Star_8272
5192.0,0.79,0.772,Orange,Star_8273
5511.0,1.176,0.92,Yellow,Star_8274
5213.0,0.78,0.86,Yellow,Star_8275
5635.0,1.75,1.37,Yellow,Star_8276
5674.0,0.851422,1.01,Yellow,Star_8277
3964.0,0.53,0.55,Orange,Star_8278
5045.0,0.737,0.799,Orange,Star_8279
4255.0,0.63,0.66,Orange,Star_8280
5627.0,0.92,0.95,Yellow,Star_8282
4042.0,0.523,0.547,Orange,Star_8283
5345.0,0.84,0.88,Yellow,Star_8284
5520.0,1.04,1.022,Yellow,Star_8285
5578.0,1.03914,0.98,Yellow,Star_8286
5001.0,0.77,0.81,Orange,Star_8287
5143.0,0.78,0.81,Orange,Star_8288
5281.0,0.81,0.84,Yellow,Star_8289
5804.0,0.87,0.97,Yellow,Star_8290
5530.0,0.845,0.961,Yellow,Star_8291
5211.0,0.79,0.82,Yellow,Star_8292
5994.0,1.06,1.1,Yellow,Star_8293
4942.85,0.830795,0.855318,Orange,Star_8294
6161.41,1.10662,1.17,Yellow-White,Star_8295
5347.0,0.85,0.89,Yellow,Star_8296
5494.0,0.89,0.93,Yellow,Star_8297
6018.0,1.723,1.112,Yellow-White,Star_8298
5075.0,13.84,2.72,Orange,Star_8299
5597.0,0.82,0.924,Yellow,Star_8300
6337.0,1.07,1.15,Yellow-White,Star_8301
5900.0,1.08,0.969,Yellow,Star_8302
5271.0,0.974,0.847,Yellow,Star_8303
6236.0,1.706,1.389,Yellow-White,Star_8305
5072.0,0.825,0.822,Orange,Star_8307
5597.0,1.179,1.011,Yellow,Star_8308
5293.51,0.740332,0.91,Yellow,Star_8309
5702.0,0.85,0.946,Yellow,Star_8310
5998.0,1.139,0.998,Yellow,Star_8312
6107.0,0.97,1.067,Yellow-White,Star_8316
5841.0,0.88,0.986,Yellow,Star_8317
5002.0,4.9,1.58,Orange,Star_8318
6138.0,1.23,1.17,Yellow-White,Star_8319
4009.0,0.59,0.63,Orange,Star_8321
5720.0,1.4,1.05,Yellow,Star_8326
5212.0,0.79,0.83,Yellow,Star_8327
4816.0,0.68,0.703,Orange,Star_8328
5983.0,1.09,1.0,Yellow,Star_8329
6397.79,1.37635,1.28,Yellow-White,Star_8331
4779.0,0.771581,0.77,Orange,Star_8332
5987.0,0.93,1.034,Yellow,Star_8333
5852.0,1.129,1.048,Yellow,Star_8334
5815.0,1.02,1.02,Yellow,Star_8336
5753.0,1.01,1.07,Yellow,Star_8337
5240.0,0.82,0.86,Yellow,Star_8339
5131.0,0.68,0.72,Orange,Star_8340
5171.07,1.03741,0.88,Orange,Star_8341
5743.0,1.32,1.18,Yellow,Star_8342
5631.0,1.903,1.2,Yellow,Star_8343
5323.0,0.81,0.85,Yellow,Star_8344
6538.0,1.17,1.22,Yellow-White,Star_8345
5779.0,0.98,0.94,Yellow,Star_8346
5779.0,1.289,0.948,Yellow,Star_8348
3995.0,0.516,0.538,Orange,Star_8349
5213.0,0.84,0.87,Yellow,Star_8351
5778.06,1.55149,1.04,Yellow,Star_8352
5534.0,0.907,0.875,Yellow,Star_8353
5582.0,0.9,0.96,Yellow,Star_8354
4769.0,11.87,1.3,Orange,Star_8356
5667.0,0.94,0.96,Yellow,Star_8357
3940.0,0.688629,0.655379,Orange,Star_8358
5538.0,1.027,0.93,Yellow,Star_8359
4734.0,11.21,1.23,Orange,Star_8361
5147.0,0.860953,0.87,Orange,Star_8362
5167.0,0.882,0.869,Orange,Star_8363
3578.0,0.382,0.374,Red,Star_8365
4181.0,25.11,1.49,Orange,Star_8366
4655.0,0.69,0.73,Orange,Star_8367
5613.0,1.044,1.081,Yellow,Star_8368
5234.0,0.75,0.809,Yellow,Star_8369
5757.0,1.017,1.016,Yellow,Star_8370
5172.0,0.78,0.857,Orange,Star_8371
6020.0,1.085,1.049,Yellow-White,Star_8372
6084.0,1.358,1.076,Yellow-White,Star_8373
4970.43,4.492601,1.449242,Orange,Star_8374
4956.0,5.6,1.85,Orange,Star_8375
6165.0,1.21,1.45,Yellow-White,Star_8378
6319.0,1.327,1.076,Yellow-White,Star_8379
5579.0,1.572,1.064,Yellow,Star_8380
5959.0,0.96,1.01,Yellow,Star_8381
5676.0,1.234,0.936,Yellow,Star_8382
5700.0,1.176,1.071,Yellow,Star_8383
4406.0,0.603,0.621,Orange,Star_8384
3875.0,0.612958,0.598534,Orange,Star_8385
6091.0,1.025,1.095,Yellow-White,Star_8386
4769.0,12.73,1.47,Orange,Star_8387
5924.0,1.05,1.04,Yellow,Star_8388
5644.0,1.37,0.99,Yellow,Star_8389
6184.0,2.233,1.468,Yellow-White,Star_8390
5667.0,0.781,0.873,Yellow,Star_8391
4868.0,0.746,0.814,Orange,Star_8393
5629.62,0.920286,0.855954,Yellow,Star_8394
5449.0,0.83,0.65,Yellow,Star_8396
4854.0,0.736421,0.79,Orange,Star_8397
5936.0,1.299,1.122,Yellow,Star_8398
5725.0,1.072,0.944,Yellow,Star_8399
5042.0,0.778,0.854,Orange,Star_8400
6056.0,1.381,1.148,Yellow-White,Star_8401
4952.0,0.76,0.81,Orange,Star_8402
7099.0,2.02,1.62,Yellow-White,Star_8403
5609.0,0.999244,1.043879,Yellow,Star_8404
5520.0,1.04,0.81,Yellow,Star_8405
4819.0,0.68,0.694,Orange,Star_8406
5952.0,1.19,1.018,Yellow,Star_8407
6076.29,1.42119,1.14,Yellow-White,Star_8408
6351.0,0.921,1.008,Yellow-White,Star_8409
4072.0,0.57,0.586,Orange,Star_8410
5591.0,0.865413,0.99,Yellow,Star_8411
5074.0,3.497,1.541,Orange,Star_8412
6424.0,1.3,1.18,Yellow-White,Star_8413
5863.0,1.05,1.03,Yellow,Star_8414
6362.0,1.1,1.16,Yellow-White,Star_8415
5566.0,0.91,0.94,Yellow,Star_8416
6099.0,1.308,0.974,Yellow-White,Star_8417
4018.0,0.517,0.541,Orange,Star_8418
5183.0,0.84,0.781,Orange,Star_8420
5618.0,0.95,0.97,Yellow,Star_8421
4862.0,11.06,1.28,Orange,Star_8422
3744.0,0.537,0.551,Orange,Star_8423
6200.0,1.28,1.19,Yellow-White,Star_8424
5506.0,0.82,0.881,Yellow,Star_8426
5101.0,0.67,0.699,Orange,Star_8427
5363.0,0.84,0.88,Yellow,Star_8428
5550.0,0.911,0.906,Yellow,Star_8430
5026.0,0.765,0.793,Orange,Star_8431
4929.0,0.78,0.85,Orange,Star_8432
5939.0,1.46,1.21,Yellow,Star_8433
4951.0,4.92,1.61,Orange,Star_8434
4368.0,0.573,0.605,Orange,Star_8435
5608.0,0.83,0.918,Yellow,Star_8437
5487.0,1.04,0.99,Yellow,Star_8438
5857.0,1.02,1.01,Yellow,Star_8439
5440.0,0.898,0.954,Yellow,Star_8440
5227.0,0.8,0.87,Yellow,Star_8441
6170.0,1.28,1.2,Yellow-White,Star_8444
5669.0,0.83,0.94,Yellow,Star_8445
6158.0,1.21,1.204,Yellow-White,Star_8446
6277.0,2.741,1.465,Yellow-White,Star_8447
5327.0,0.82,0.86,Yellow,Star_8448
5523.0,0.91,0.94,Yellow,Star_8449
5391.0,0.875405,0.94,Yellow,Star_8450
5760.0,1.05,1.02,Yellow,Star_8453
5812.0,1.122,0.977,Yellow,Star_8454
5477.0,0.794,0.876,Yellow,Star_8455
5736.0,1.043,0.973,Yellow,Star_8456
5818.0,0.99,0.99,Yellow,Star_8457
6511.0,1.41,1.3,Yellow-White,Star_8458
6058.0,0.95,1.051,Yellow-White,Star_8459
5932.0,1.375,1.091,Yellow,Star_8460
5977.0,1.2,1.17,Yellow,Star_8461
4781.0,0.7,0.73,Orange,Star_8462
5837.0,1.0,1.01,Yellow,Star_8463
4838.0,0.738,0.763,Orange,Star_8464
5142.0,0.77,0.76,Orange,Star_8465
4770.0,0.72,0.77,Orange,Star_8466
5089.0,0.74,0.81,Orange,Star_8467
5541.0,0.91,0.92,Yellow,Star_8468
5773.0,1.040024,1.067878,Yellow,Star_8469
5509.0,0.918,0.953,Yellow,Star_8470
5956.0,1.04,0.99,Yellow,Star_8471
4836.0,11.22,1.48,Orange,Star_8472
5533.0,1.072,0.933,Yellow,Star_8473
6400.0,1.46,1.34,Yellow-White,Star_8475
5251.0,0.849,0.821,Yellow,Star_8477
6431.0,1.51,1.31,Yellow-White,Star_8478
3965.18,0.734025,0.62,Orange,Star_8479
5877.56,1.11786,1.06,Yellow,Star_8480
5739.0,0.899,0.96,Yellow,Star_8484
5670.0,1.317,1.093,Yellow,Star_8485
5589.0,2.3,1.96,Yellow,Star_8488
5099.0,0.699,0.793,Orange,Star_8490
5790.0,1.13,1.12,Yellow,Star_8491
5655.0,1.23,1.06,Yellow,Star_8492
5783.31,1.40729,1.04,Yellow,Star_8493
5183.0,0.79,0.85,Orange,Star_8494
5752.0,1.32,1.0,Yellow,Star_8496
5604.0,0.943,0.916,Yellow,Star_8498
4947.0,4.67,1.46,Orange,Star_8499
5657.0,1.182,0.975,Yellow,Star_8500
5340.0,0.95,0.68,Yellow,Star_8501
5044.0,0.83,0.81,Orange,Star_8502
4772.0,0.810461,0.769,Orange,Star_8503
6337.0,1.08,1.15,Yellow-White,Star_8504
6010.0,1.377,1.094,Yellow-White,Star_8505
5751.0,0.983,0.987,Yellow,Star_8506
5647.0,0.93,0.94,Yellow,Star_8507
5652.0,1.13,1.03,Yellow,Star_8508
5715.0,0.94,0.96,Yellow,Star_8509
3638.0,0.382,0.404,Red,Star_8510
5717.0,0.98,0.908,Yellow,Star_8511
5912.0,1.09,1.079,Yellow,Star_8513
6104.0,1.477,1.187,Yellow-White,Star_8514
6095.0,2.07,1.23,Yellow-White,Star_8515
6336.0,1.403,1.324,Yellow-White,Star_8516
5755.0,0.91,1.05,Yellow,Star_8518
4770.0,10.86,1.69,Orange,Star_8519
5440.0,1.01,0.96,Yellow,Star_8520
5570.0,0.92,0.93,Yellow,Star_8521
4989.0,0.791,0.878,Orange,Star_8522
4855.0,0.778,0.769,Orange,Star_8524
5549.0,0.89,0.92,Yellow,Star_8526
6162.0,1.22,1.15,Yellow-White,Star_8527
5519.0,0.89,0.92,Yellow,Star_8528
6162.0,1.291,1.098,Yellow-White,Star_8529
4300.0,0.69,0.705,Orange,Star_8530
5813.0,1.05,1.01,Yellow,Star_8531
4752.0,0.758,0.832,Orange,Star_8532
6031.0,1.278,0.965,Yellow-White,Star_8533
6209.0,1.34,1.22,Yellow-White,Star_8534
5379.0,0.76,0.863,Yellow,Star_8535
5939.0,1.037,1.009,Yellow,Star_8536
6040.0,1.15,1.1,Yellow-White,Star_8539
5754.0,1.096,1.07,Yellow,Star_8541
5491.0,1.51,0.995,Yellow,Star_8543
5748.0,1.11,1.02,Yellow,Star_8545
5790.0,1.15043,1.04,Yellow,Star_8546
5948.0,1.23,1.31,Yellow,Star_8547
5802.0,1.3,1.11,Yellow,Star_8548
5370.0,0.828,0.883,Yellow,Star_8549
5386.0,1.05,1.01,Yellow,Star_8550
5773.0,1.102,1.083,Yellow,Star_8551
5647.6,1.169119,1.050575,Yellow,Star_8552
6058.0,1.38,1.19,Yellow-White,Star_8553
5776.49,1.387296,1.10394,Yellow,Star_8554
5126.74,0.840622,0.866925,Orange,Star_8555
5372.83,1.059423,0.97304,Yellow,Star_8556
5300.0,0.871,0.852,Yellow,Star_8557
5683.0,0.923027,1.01,Yellow,Star_8558
5520.0,1.13,0.99,Yellow,Star_8560
5987.0,1.07,1.0,Yellow,Star_8561
3744.0,0.5,0.52,Orange,Star_8564
4386.0,0.63,0.616,Orange,Star_8565
5745.0,0.837,0.928,Yellow,Star_8566
5153.0,0.767,0.763,Orange,Star_8567
5463.31,0.962384,0.96,Yellow,Star_8568
6037.0,1.52983,1.12,Yellow-White,Star_8569
4881.0,0.752766,0.8,Orange,Star_8570
5191.0,0.837,0.937,Orange,Star_8571
5926.0,0.887,0.978,Yellow,Star_8572
5950.0,1.387,1.094,Yellow,Star_8573
5170.0,0.807,0.891,Orange,Star_8574
6340.0,1.393,1.031,Yellow-White,Star_8575
5490.0,1.30237,0.96,Yellow,Star_8576
6442.0,1.53467,1.3,Yellow-White,Star_8577
5378.0,0.888229,0.932,Yellow,Star_8578
4909.0,8.56,2.07,Orange,Star_8579
5904.0,1.82,1.291,Yellow,Star_8580
6007.0,1.126,1.042,Yellow-White,Star_8581
5076.0,0.799,0.827,Orange,Star_8582
5754.0,1.05,1.06,Yellow,Star_8583
5679.0,0.95,0.96,Yellow,Star_8584
5102.0,0.77,0.81,Orange,Star_8585
6207.0,1.01,1.104,Yellow-White,Star_8586
